user_id,num_clicks,avg_session_clicks,num_empty_sessions,num_sessions,num_canceled_trips,avg_session_duration,num_trips,num_destinations,num_flights,num_hotels,num_discount_trips,avg_money_spent_flight,avg_time_after_booking,avg_money_spent_per_seat,avg_money_spent_hotel,avg_km_flown,avg_bags,gender,married,has_children,home_country,home_city,age,total_spend,flight_ratio,hotel_ratio,cancelation_rate,empty_session_ratio,segment_perk,segment
539558,126,15.75,4,8,0,116.375,4.0,4.0,8.0,4.0,1.0,291.3575,7.5,241.45375,590.25,1423.715081956928,0.25,M,False,True,usa,new york,40.76712328767123,881.6075000000001,2.0,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539566,98,12.25,6,8,0,91.5,2.0,2.0,4.0,2.0,1.0,3059.1377500000003,129.0,1668.59275,400.0,9734.691130697758,0.5,F,True,False,canada,quebec,67.4931506849315,3459.1377500000003,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
539611,96,12.0,5,8,0,89.75,3.0,3.0,5.0,3.0,0.0,330.11,8.0,330.11,278.3333333333333,2259.887619167881,0.6666666666666666,F,True,False,usa,new york,40.276712328767125,608.4433333333334,1.6666666666666667,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
539625,98,12.25,6,8,0,91.125,2.0,2.0,4.0,2.0,0.0,330.63,5.0,330.63,221.0,1899.2407656133155,0.5,F,True,False,usa,winston-salem,48.35068493150685,551.63,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
539627,111,13.875,6,8,0,103.625,2.0,2.0,4.0,2.0,1.0,226.673,7.5,226.673,237.0,1713.52393597478,0.0,F,False,False,usa,new york,52.45753424657534,463.673,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
539637,109,13.625,4,8,0,100.0,4.0,2.0,4.0,4.0,4.0,201.295,7.5,201.295,1225.6875,1190.4539571943117,0.5,M,True,False,usa,indianapolis,61.342465753424655,1426.9825,1.0,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539648,122,15.25,4,8,0,113.125,4.0,3.0,5.0,4.0,1.0,289.52333333333337,3.6666666666666665,289.52333333333337,470.0,2494.10974640651,1.0,F,False,False,usa,new york,45.273972602739725,759.5233333333333,1.25,1.0,0.0,0.5,free checked bags,Group travelers or heavy baggage
539656,91,9.1,9,10,0,69.2,1.0,0.0,0.0,1.0,1.0,,,,680.0,,,F,True,False,usa,new orleans,68.26575342465753,680.0,0.0,1.0,0.0,0.9,no cancelation fees,Baseline
539669,142,17.75,6,8,0,132.5,2.0,1.0,2.0,2.0,1.0,566.8364999999999,6.0,566.8364999999999,457.2,3483.722142326174,0.0,F,False,False,canada,montreal,19.986301369863018,1024.0365,1.0,1.0,0.0,0.75,no cancelation fees,Baseline
539671,77,9.625,7,8,0,73.375,1.0,1.0,2.0,1.0,0.0,549.43,4.0,549.43,312.0,2857.8716189356687,1.0,F,True,False,canada,calgary,47.28493150684932,861.43,2.0,1.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
539710,187,23.375,4,8,0,175.25,4.0,4.0,7.0,4.0,1.0,398.6124999999999,6.25,398.6124999999999,5652.6,2802.7336760115395,0.25,F,False,False,usa,los angeles,53.3013698630137,6051.212500000001,1.75,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539729,101,12.625,7,8,0,94.625,1.0,1.0,2.0,1.0,0.0,678.97,5.0,339.485,1520.0,1901.524946684511,0.0,F,False,False,usa,new orleans,36.61917808219178,2198.9700000000003,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
539782,113,12.555555555555555,8,9,0,94.77777777777776,1.0,1.0,2.0,0.0,0.0,93.97,6.0,93.97,,558.8707141474806,1.0,F,True,False,usa,phoenix,39.413698630136984,93.97,2.0,0.0,0.0,0.8888888888888888,free checked bags,Group travelers or heavy baggage
539794,121,15.125,4,8,0,113.25,4.0,4.0,8.0,4.0,1.0,314.21,7.25,314.21,808.75,2101.79500854165,0.5,M,True,True,usa,new york,44.364383561643834,1122.96,2.0,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539855,153,19.125,6,8,0,142.25,2.0,1.0,3.0,2.0,0.0,383.48,7.0,383.48,415.5,2950.3795686345893,0.5,F,False,False,usa,chicago,43.61369863013699,798.98,1.5,1.0,0.0,0.75,no cancelation fees,Baseline
539864,103,12.875,4,8,0,95.75,4.0,3.0,6.0,3.0,1.0,252.196,6.0,252.196,1502.6666666666667,1493.3657332810817,0.3333333333333333,F,False,False,usa,little rock,48.487671232876714,1754.8626666666667,1.5,0.75,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539866,138,17.25,8,8,0,126.625,,,,,,,,,,,,F,True,False,usa,chicago,25.375342465753423,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
539868,126,15.75,5,8,0,116.375,3.0,3.0,6.0,2.0,1.0,530.9566666666666,8.666666666666666,530.9566666666666,390.0,3074.274990709775,0.3333333333333333,F,False,True,canada,victoria,38.24109589041096,920.9566666666666,2.0,0.6666666666666666,0.0,0.625,exclusive discounts,Browsers or spenders
539883,135,15.0,4,9,0,112.11111111111111,5.0,4.0,8.0,4.0,1.0,139.00125,9.5,139.00125,468.25,814.545509258106,1.25,F,False,False,usa,new york,48.64383561643836,607.25125,1.6,0.8,0.0,0.4444444444444444,free checked bags,Group travelers or heavy baggage
539888,86,10.75,7,8,0,79.75,1.0,0.0,0.0,1.0,0.0,,,,1288.0,,,F,False,False,usa,philadelphia,26.887671232876713,1288.0,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
539899,96,12.0,7,8,0,90.125,1.0,1.0,2.0,0.0,1.0,103.43,196.0,51.715,,296.65977976913564,1.0,M,False,False,usa,new york,22.802739726027397,103.43,2.0,0.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
539912,137,15.22222222222222,4,9,0,113.55555555555556,5.0,5.0,10.0,4.0,1.0,571.2180000000001,6.4,468.63,540.0,2625.8611924009915,0.4,F,True,False,usa,fresno,57.81095890410959,1111.218,2.0,0.8,0.0,0.4444444444444444,one night with flight,VIP high spenders & frequent travelers
539916,81,10.125,5,8,0,75.75,3.0,2.0,4.0,2.0,2.0,657.1735,7.5,408.581,924.0,2259.6373647961245,0.5,F,False,False,usa,jacksonville,40.29041095890411,1581.1734999999999,1.3333333333333333,0.6666666666666666,0.0,0.625,free hotel meal,Hotel lovers or business travelers
539917,114,14.25,4,8,0,107.125,4.0,4.0,8.0,3.0,0.0,563.58,7.75,421.725,363.6666666666667,2439.891319200581,0.5,F,False,False,usa,new york,47.41917808219178,927.2466666666667,2.0,0.75,0.0,0.5,one night with flight,VIP high spenders & frequent travelers
539919,379,47.375,4,8,0,1066.5,3.0,0.0,1.0,3.0,1.0,,,,1131.0,,,F,True,False,canada,vancouver,82.43835616438356,1131.0,0.3333333333333333,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
539936,142,15.77777777777778,7,9,0,117.33333333333331,2.0,2.0,3.0,2.0,0.0,943.925,5.0,567.695,450.5,3811.177527168911,0.5,F,False,False,usa,seattle,55.35616438356164,1394.425,1.5,1.0,0.0,0.7777777777777778,no cancelation fees,Baseline
539953,103,12.875,6,8,0,94.875,2.0,2.0,4.0,2.0,0.0,296.695,7.5,296.695,460.0,1674.5692045604433,0.0,M,True,True,usa,new york,37.50958904109589,756.6949999999999,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
539962,182,22.75,6,8,0,445.21916675,1.0,1.0,2.0,1.0,0.0,2436.82,196.0,2436.82,732.0,13756.627278912276,0.0,M,False,False,canada,windsor,18.934246575342467,3168.82,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
540014,99,12.375,5,8,0,92.25,3.0,3.0,5.0,3.0,0.0,958.86,6.666666666666667,958.86,185.0,6859.112202438925,0.0,F,False,True,usa,honolulu,44.942465753424656,1143.8600000000001,1.6666666666666667,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
540029,116,14.5,6,8,0,107.25,2.0,2.0,4.0,2.0,1.0,2623.174,115.0,874.3913333333334,1410.0,5317.9196590058455,1.5,F,True,True,usa,columbus,65.20821917808219,4033.174,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
540043,97,12.125,8,8,0,90.5,,,,,,,,,,,,M,False,False,usa,austin,34.13972602739726,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
540094,135,16.875,5,8,0,126.5,3.0,3.0,6.0,2.0,1.0,344.26,9.0,344.26,137.0,1850.4173880350345,1.0,F,True,True,usa,chicago,47.32328767123288,481.26,2.0,0.6666666666666666,0.0,0.625,free checked bags,Group travelers or heavy baggage
540138,138,15.333333333333334,8,9,0,113.55555555555556,1.0,0.0,0.0,1.0,1.0,,,,988.2,,,M,True,True,usa,miami,49.78082191780822,988.2,0.0,1.0,0.0,0.8888888888888888,no cancelation fees,Baseline
540147,157,19.625,3,8,0,147.625,5.0,5.0,10.0,5.0,1.0,553.2852,6.2,345.97079999999994,736.48,1942.3802690785883,0.8,M,False,True,usa,el paso,44.88219178082192,1289.7652,2.0,1.0,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
540150,172,21.5,6,8,0,160.0,2.0,1.0,4.0,2.0,0.0,344.155,5.5,344.155,462.0,1972.6904871114912,0.5,F,False,True,usa,phoenix,36.66301369863014,806.155,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
540180,148,18.5,3,8,0,138.75,5.0,5.0,10.0,4.0,3.0,502.7777,7.0,502.7777,1067.25,2993.4339732811995,0.6,F,True,False,usa,los angeles,54.57808219178082,1570.0277,2.0,0.8,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
540199,131,13.1,7,10,0,98.6,3.0,2.0,6.0,3.0,2.0,571.1266666666667,7.0,426.68666666666667,266.26666666666665,2319.4102448552744,0.3333333333333333,F,False,False,usa,shreveport,54.31506849315068,837.3933333333333,2.0,1.0,0.0,0.7,one night with flight,VIP high spenders & frequent travelers
540226,68,8.5,8,8,0,64.0,,,,,,,,,,,,F,True,False,usa,washington,79.28493150684932,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
540244,180,22.5,4,8,0,167.0,4.0,3.0,8.0,3.0,1.0,424.375,7.0,424.375,342.5333333333333,2336.1797762018427,1.0,F,False,False,canada,montreal,40.172602739726024,766.9083333333333,2.0,0.75,0.0,0.5,free checked bags,Group travelers or heavy baggage
540252,105,13.125,6,8,0,98.125,2.0,1.0,2.0,2.0,1.0,221.33,8.0,221.33,1200.0,1264.9754390036496,1.0,F,False,False,usa,baltimore,40.413698630136984,1421.33,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
540253,122,15.25,7,8,0,114.25,1.0,1.0,2.0,1.0,0.0,412.3,5.0,412.3,568.0,2326.480708095135,1.0,F,True,False,usa,san francisco,49.79178082191781,980.3,2.0,1.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
540260,190,21.11111111111111,6,9,0,156.0,3.0,3.0,6.0,3.0,0.0,346.70666666666665,5.0,223.3488888888889,525.3333333333334,1551.4435883573603,1.0,F,True,False,usa,milwaukee,44.95616438356164,872.04,2.0,1.0,0.0,0.6666666666666666,free checked bags,Group travelers or heavy baggage
540302,181,18.1,5,10,0,134.5,5.0,2.0,8.0,4.0,4.0,449.217875,5.25,303.297875,538.9625,1754.211665699745,0.75,F,True,False,usa,louisville,57.701369863013696,988.1803749999999,1.6,0.8,0.0,0.5,one night with flight,VIP high spenders & frequent travelers
540306,111,13.875,5,8,0,103.5,3.0,3.0,6.0,3.0,1.0,353.8,4.333333333333333,353.8,320.5,2050.9268294165363,1.0,F,False,False,canada,toronto,32.106849315068494,674.3,2.0,1.0,0.0,0.625,free checked bags,Group travelers or heavy baggage
540308,74,9.25,7,8,0,68.375,1.0,1.0,2.0,1.0,0.0,130.38,4.0,130.38,89.0,765.8137026161947,1.0,M,False,False,usa,nashville,56.635616438356166,219.38,2.0,1.0,0.0,0.875,free checked bags,Group travelers or heavy baggage
540319,124,15.5,5,8,0,116.0,3.0,3.0,6.0,1.0,0.0,996.8133333333334,7.333333333333333,996.8133333333334,73.0,5277.211413523282,0.6666666666666666,F,True,True,usa,anchorage,53.42191780821918,1069.8133333333335,2.0,0.3333333333333333,0.0,0.625,exclusive discounts,Browsers or spenders
540347,176,22.0,2,8,0,163.125,6.0,5.0,12.0,6.0,2.0,367.465,7.166666666666667,367.465,373.0083333333334,1943.0153724368092,0.3333333333333333,F,False,True,usa,san antonio,29.016438356164382,740.4733333333334,2.0,1.0,0.0,0.25,exclusive discounts,Browsers or spenders
540348,101,12.625,6,8,0,94.25,2.0,2.0,4.0,2.0,2.0,432.7049999999999,6.0,432.7049999999999,179.5,2444.637299839703,0.5,F,True,True,usa,philadelphia,39.97808219178082,612.2049999999999,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
540413,104,13.0,6,8,0,96.75,2.0,2.0,4.0,2.0,0.0,345.855,8.0,345.855,201.0,1973.3603605786632,0.0,F,False,False,usa,nashville,32.80821917808219,546.855,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
540415,181,22.625,6,8,0,168.25,2.0,2.0,4.0,2.0,0.0,548.145,5.5,548.145,392.5,2930.065676016012,0.5,F,False,False,usa,new york,54.75890410958904,940.645,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
540444,167,20.875,4,8,0,154.25,4.0,3.0,6.0,3.0,1.0,308.66,8.333333333333334,204.5533333333333,909.2666666666668,1275.694564764639,0.6666666666666666,F,True,False,usa,burlington,49.52876712328767,1217.9266666666667,1.5,0.75,0.0,0.5,free hotel meal,Hotel lovers or business travelers
540455,126,15.75,6,8,0,116.625,2.0,2.0,4.0,2.0,1.0,400.12,5.5,400.12,683.1,2234.966382875524,1.0,F,False,False,usa,los angeles,35.728767123287675,1083.22,2.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
540475,105,13.125,6,8,0,97.125,2.0,1.0,2.0,2.0,1.0,27.99,6.0,27.99,1940.2,153.60487750116317,1.0,F,False,False,usa,new york,37.83561643835616,1968.19,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
540502,213,26.625,4,8,0,198.75,4.0,3.0,6.0,4.0,0.0,277.7966666666667,6.666666666666667,277.7966666666667,594.25,1676.4037109170831,0.3333333333333333,F,True,False,usa,denver,41.04109589041096,872.0466666666666,1.5,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
540527,129,16.125,4,8,0,120.25,4.0,4.0,8.0,4.0,2.0,231.32375,7.25,231.32375,254.25,1319.7502121373702,0.25,F,False,False,usa,san diego,44.64383561643836,485.57375,2.0,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
540557,125,15.625,4,8,0,116.25,4.0,2.0,6.0,4.0,2.0,340.81066666666663,6.0,216.01366666666664,301.55,1360.1760531645969,0.6666666666666666,M,True,True,usa,detroit,54.66027397260274,642.3606666666667,1.5,1.0,0.0,0.5,exclusive discounts,Browsers or spenders
540572,186,23.25,2,8,0,172.5,6.0,5.0,10.0,6.0,2.0,631.4552000000001,40.0,387.1385333333334,1932.8333333333333,2297.0979670024153,1.2,F,True,True,usa,phoenix,51.76712328767123,2564.2885333333334,1.6666666666666667,1.0,0.0,0.25,free checked bags,Group travelers or heavy baggage
540580,125,15.625,4,8,0,117.375,4.0,3.0,6.0,3.0,0.0,288.19,5.666666666666667,288.19,470.0,1547.6480051120552,0.6666666666666666,F,True,True,usa,san antonio,48.16986301369863,758.19,1.5,0.75,0.0,0.5,exclusive discounts,Browsers or spenders
540597,146,16.22222222222222,7,9,0,120.22222222222224,2.0,2.0,4.0,1.0,0.0,89.85499999999999,6.5,89.85499999999999,416.0,524.5189849546528,0.0,F,True,False,usa,cincinnati,54.013698630136986,505.855,2.0,0.5,0.0,0.7777777777777778,no cancelation fees,Baseline
540605,79,9.875,7,8,0,73.375,1.0,1.0,2.0,1.0,1.0,562.3470000000001,12.0,562.3470000000001,977.55,3516.533724463676,0.0,F,False,False,usa,los angeles,24.84931506849315,1539.897,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
540614,257,32.125,3,8,0,699.411813,4.0,4.0,8.0,4.0,2.0,780.9325,6.75,532.6225,416.3,3330.36634909095,0.5,F,False,False,usa,new york,33.413698630136984,1197.2325,2.0,1.0,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
540622,124,15.5,5,8,0,114.75,3.0,3.0,6.0,3.0,1.0,282.63983333333334,5.333333333333333,282.63983333333334,916.6666666666666,1564.7132589250348,0.3333333333333333,F,False,False,usa,chicago,49.15890410958904,1199.3065,2.0,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
540642,72,9.0,7,8,0,66.375,1.0,0.0,0.0,1.0,0.0,,,,756.0,,,F,True,False,usa,new york,73.87945205479453,756.0,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
540652,80,10.0,8,8,0,75.0,,,,,,,,,,,,F,True,True,usa,boston,57.175342465753424,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
540653,115,14.375,7,8,0,105.625,1.0,0.0,0.0,1.0,1.0,,,,1385.0,,,F,True,True,canada,london,42.76164383561644,1385.0,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
540654,155,19.375,4,8,0,144.375,4.0,4.0,8.0,4.0,0.0,471.205,8.5,322.98833333333334,610.0,1692.169018088092,0.5,F,False,True,usa,san antonio,51.3013698630137,1081.205,2.0,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
540656,163,18.11111111111111,3,9,0,134.0,6.0,4.0,10.0,6.0,1.0,690.17,6.6,483.201,724.1,2796.9850333897184,0.4,F,True,False,canada,calgary,41.391780821917806,1414.27,1.6666666666666667,1.0,0.0,0.3333333333333333,one night with flight,VIP high spenders & frequent travelers
540664,100,12.5,6,8,0,93.125,2.0,2.0,4.0,1.0,0.0,401.26,7.0,401.26,705.0,1998.465939065612,0.5,F,True,True,canada,windsor,35.85753424657534,1106.26,2.0,0.5,0.0,0.75,no cancelation fees,Baseline
540666,81,9.0,7,9,0,67.77777777777777,2.0,2.0,3.0,2.0,0.0,385.885,8.5,385.885,428.5,2347.50266862304,0.0,M,False,True,usa,san francisco,31.2986301369863,814.385,1.5,1.0,0.0,0.7777777777777778,no cancelation fees,Baseline
540698,105,13.125,5,8,0,97.75,3.0,3.0,6.0,3.0,2.0,364.2833333333333,8.0,364.2833333333333,315.68333333333334,2202.212298394435,0.0,F,True,False,usa,los angeles,53.03013698630137,679.9666666666667,2.0,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
540708,104,13.0,4,8,0,95.375,4.0,3.0,6.0,4.0,0.0,343.8633333333334,7.666666666666667,343.8633333333334,777.75,2008.022333236747,0.3333333333333333,F,True,False,usa,boston,37.35342465753425,1121.6133333333335,1.5,1.0,0.0,0.5,free hotel meal,Hotel lovers or business travelers
540718,140,17.5,5,8,0,131.375,3.0,2.0,4.0,2.0,0.0,455.80999999999995,7.5,455.80999999999995,1204.0,3050.5361948638347,0.5,F,True,False,usa,los angeles,42.66301369863014,1659.81,1.3333333333333333,0.6666666666666666,0.0,0.625,free hotel meal,Hotel lovers or business travelers
540733,113,14.125,4,8,0,104.625,4.0,2.0,6.0,3.0,1.0,344.85999999999996,5.666666666666667,311.60166666666663,829.8333333333334,1685.4840234129,0.3333333333333333,F,False,False,canada,montreal,36.9013698630137,1174.6933333333334,1.5,0.75,0.0,0.5,free hotel meal,Hotel lovers or business travelers
540777,114,11.4,9,10,0,84.6,1.0,0.0,0.0,1.0,1.0,,,,2822.4,,,F,True,False,usa,new york,68.59452054794521,2822.4,0.0,1.0,0.0,0.9,no cancelation fees,Baseline
540819,385,42.77777777777778,4,9,0,952.7777777777778,4.0,4.0,8.0,4.0,2.0,332.6975,6.25,332.6975,230.125,2057.844915929655,0.5,M,False,False,usa,cincinnati,44.57534246575342,562.8225,2.0,1.0,0.0,0.4444444444444444,exclusive discounts,Browsers or spenders
540837,95,11.875,7,8,0,88.125,1.0,1.0,2.0,1.0,0.0,265.08,5.0,265.08,106.0,1502.905777681597,0.0,F,True,True,canada,toronto,51.55890410958904,371.08,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
540857,63,7.875,8,8,0,59.875,,,,,,,,,,,,F,True,False,usa,lubbock,38.66027397260274,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
540863,228,25.333333333333332,7,9,0,187.66666666666663,2.0,1.0,2.0,1.0,0.0,625.1,280.0,104.18333333333334,1880.0,558.8707141474806,5.0,F,True,True,usa,los angeles,49.12602739726027,2505.1,1.0,0.5,0.0,0.7777777777777778,free checked bags,Group travelers or heavy baggage
540924,140,17.5,5,8,0,130.375,3.0,0.0,0.0,3.0,2.0,,,,1385.6666666666667,,,F,False,False,canada,ottawa,49.4986301369863,1385.6666666666667,0.0,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
540941,91,11.375,6,8,0,83.875,2.0,1.0,2.0,1.0,1.0,2569.93,365.0,2569.93,239.0,14162.69941649946,0.0,F,False,True,usa,los angeles,23.446575342465753,2808.93,1.0,0.5,0.0,0.75,no cancelation fees,Baseline
540966,96,10.666666666666666,9,9,0,79.22222222222223,,,,,,,,,,,,F,True,False,canada,montreal,59.342465753424655,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
540973,140,17.5,5,8,0,130.75,3.0,3.0,6.0,3.0,0.0,511.50666666666666,6.333333333333333,511.50666666666666,233.0,2967.5965843653394,1.0,F,False,False,usa,portland,34.04931506849315,744.5066666666667,2.0,1.0,0.0,0.625,free checked bags,Group travelers or heavy baggage
540974,119,14.875,6,8,0,110.0,2.0,1.0,2.0,2.0,0.0,227.72,6.0,227.72,304.5,1410.1648581926086,1.0,M,False,False,usa,baton rouge,35.038356164383565,532.22,1.0,1.0,0.0,0.75,free checked bags,Group travelers or heavy baggage
541001,141,17.625,6,8,0,131.125,2.0,2.0,4.0,1.0,0.0,638.6949999999999,6.5,638.6949999999999,282.0,3574.961934566754,0.5,F,False,True,canada,victoria,43.11232876712329,920.6949999999999,2.0,0.5,0.0,0.75,no cancelation fees,Baseline
541034,50,6.25,7,8,0,47.375,1.0,0.0,0.0,1.0,1.0,,,,1021.5,,,F,False,False,usa,san antonio,19.545205479452058,1021.5,0.0,1.0,0.0,0.875,no cancelation fees,Baseline
541040,348,38.666666666666664,5,9,0,863.2550688888889,3.0,2.0,4.0,3.0,2.0,480.10125,7.5,480.10125,432.6666666666667,2679.8394858154907,1.0,F,False,False,usa,los angeles,30.13972602739726,912.7679166666667,1.3333333333333333,1.0,0.0,0.5555555555555556,free checked bags,Group travelers or heavy baggage
541041,104,11.555555555555555,8,9,0,85.88888888888889,1.0,1.0,2.0,1.0,0.0,124.73,5.0,124.73,1650.0,798.1521297715481,0.0,F,False,False,canada,montreal,20.63013698630137,1774.73,2.0,1.0,0.0,0.8888888888888888,no cancelation fees,Baseline
541047,309,38.625,5,8,0,1001.375,2.0,1.0,2.0,2.0,0.0,363.06,140.0,181.53,2956.0,966.9282510579956,1.0,F,True,False,usa,madison,74.43287671232876,3319.06,1.0,1.0,0.0,0.625,free checked bags,Group travelers or heavy baggage
541061,119,14.875,6,8,0,111.25,2.0,1.0,2.0,1.0,2.0,178.34349999999998,6.0,178.34349999999998,1544.0,1029.4855203560455,1.0,F,False,True,usa,milwaukee,41.057534246575344,1722.3435,1.0,0.5,0.0,0.75,free checked bags,Group travelers or heavy baggage
541083,105,13.125,7,8,0,97.25,1.0,1.0,2.0,1.0,1.0,1395.27,6.0,697.635,205.7,3891.385724537919,0.0,F,True,False,usa,san jose,70.85753424657534,1600.97,2.0,1.0,0.0,0.875,no cancelation fees,Baseline
541084,131,14.555555555555555,4,9,0,109.0,5.0,2.0,4.0,5.0,2.0,201.68,8.0,201.68,1079.88,1185.5215432307627,0.5,F,False,False,usa,memphis,53.56438356164384,1281.5600000000002,0.8,1.0,0.0,0.4444444444444444,free hotel meal,Hotel lovers or business travelers
541112,130,16.25,4,8,0,119.25,4.0,3.0,6.0,4.0,1.0,194.40066666666667,7.0,133.46066666666667,527.0,754.4823520077889,1.3333333333333333,F,False,False,usa,detroit,46.016438356164386,721.4006666666667,1.5,1.0,0.0,0.5,free checked bags,Group travelers or heavy baggage
541132,50,6.25,8,8,0,46.25,,,,,,,,,,,,M,True,True,usa,los angeles,33.93698630136986,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
541150,107,11.88888888888889,6,9,0,88.88888888888889,3.0,2.0,4.0,3.0,0.0,338.195,8.5,338.195,910.3333333333334,1832.259233686329,1.0,F,False,False,usa,akron,35.85205479452055,1248.5283333333334,1.3333333333333333,1.0,0.0,0.6666666666666666,free checked bags,Group travelers or heavy baggage
541162,423,47.0,3,9,0,796.6048845555556,5.0,4.0,10.0,4.0,1.0,275.05,8.6,275.05,281.0,1833.4029436524224,0.4,M,False,True,usa,houston,45.35890410958904,556.05,2.0,0.8,0.0,0.3333333333333333,exclusive discounts,Browsers or spenders
541168,148,18.5,2,8,0,138.25,6.0,5.0,10.0,4.0,1.0,351.2052,6.6,351.2052,508.25,2151.756844044475,0.6,F,True,False,usa,los angeles,41.16438356164384,859.4552,1.6666666666666667,0.6666666666666666,0.0,0.25,exclusive discounts,Browsers or spenders
541176,125,15.625,5,8,0,118.125,3.0,3.0,4.0,3.0,2.0,256.10066666666665,5.0,256.10066666666665,369.1,2272.017129188431,0.6666666666666666,F,False,True,usa,new york,41.63835616438356,625.2006666666666,1.3333333333333333,1.0,0.0,0.625,exclusive discounts,Browsers or spenders
541193,96,12.0,8,8,0,89.125,,,,,,,,,,,,F,True,True,canada,london,26.564383561643837,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
541216,77,8.555555555555555,8,9,0,63.888888888888886,1.0,1.0,2.0,1.0,1.0,507.025,6.0,507.025,258.0,3412.556132789212,0.0,F,False,False,usa,charlotte,27.252054794520543,765.025,2.0,1.0,0.0,0.8888888888888888,no cancelation fees,Baseline
541224,103,12.875,6,8,0,95.5,2.0,2.0,4.0,2.0,0.0,681.685,8.5,681.685,249.0,3793.0107114809407,0.5,F,False,True,canada,montreal,52.31780821917808,930.685,2.0,1.0,0.0,0.75,no cancelation fees,Baseline
541235,168,21.0,3,8,0,157.375,5.0,3.0,10.0,5.0,2.0,1004.726,6.4,579.356,347.18,3207.459947255104,0.4,F,True,False,usa,san diego,50.391780821917806,1351.906,2.0,1.0,0.0,0.375,one night with flight,VIP high spenders & frequent travelers
541236,79,9.875,8,8,0,72.875,,,,,,,,,,,,M,False,True,usa,burlington,48.92328767123288,0.0,0.0,0.0,0.0,1.0,no cancelation fees,Baseline
541240,76,9.5,6,8,0,71.375,2.0,1.0,2.0,2.0,1.0,341.2,11.0,341.2,294.4,1778.5104361616034,0.0,F,True,False,usa,lincoln,28.389041095890413,635.5999999999999,1.0,1.0,0.0,0.75,no cancelation fees,Baseline
541249,126,15.75,5,8,0,117.75,3.0,2.0,4.0,3.0,2.0,199.8805,7.5,144.40525,1849.3333333333333,867.8793842901691,0.0,F,True,False,usa,charlotte,57.8054794520548,2049.2138333333332,1.3333333333333333,1.0,0.0,0.625,free hotel meal,Hotel lovers or business travelers
541259,166,20.75,3,8,0,155.625,5.0,4.0,7.0,3.0,1.0,456.3225,6.25,398.1325,856.2666666666668,2634.0001729113847,0.25,F,False,False,canada,edmonton,46.64383561643836,1312.5891666666666,1.4,0.6,0.0,0.375,free hotel meal,Hotel lovers or business travelers
541262,292,32.44444444444444,4,9,0,592.5242297777778,4.0,4.0,8.0,4.0,2.0,354.5975,7.0,354.5975,304.1333333333334,2232.306561593557,0.75,F,True,True,canada,calgary,39.92602739726028,658.7308333333334,2.0,1.0,0.0,0.4444444444444444,exclusive discounts,Browsers or spenders
